0,1
[217.5 162.5 115.3],Z:/1st/colab_backup/FastGAN/2-fold/A/1068.png
[245.5 157.5  99.7],Z:/1st/colab_backup/FastGAN/2-fold/A/1125.png
[218.5 146.5 125.1],Z:/1st/colab_backup/FastGAN/2-fold/A/1251.png
[245.5 167.5 110.9],Z:/1st/colab_backup/FastGAN/2-fold/A/1357.png
[223.5 153.5 126.3],Z:/1st/colab_backup/FastGAN/2-fold/A/1381.png
[246.5 158.5 104. ],Z:/1st/colab_backup/FastGAN/2-fold/A/1382.png
[221.5 149.5 124.1],Z:/1st/colab_backup/FastGAN/2-fold/A/1474.png
[222.5 142.5 127.3],Z:/1st/colab_backup/FastGAN/2-fold/A/163.png
[225.5 158.5 109.8],Z:/1st/colab_backup/FastGAN/2-fold/A/1656.png
[230.5 151.5 108.5],Z:/1st/colab_backup/FastGAN/2-fold/A/1673.png
[265.5 164.5  98.7],Z:/1st/colab_backup/FastGAN/2-fold/A/1674.png
[245.5 155.5 109.7],Z:/1st/colab_backup/FastGAN/2-fold/A/1687.png
[222.5 147.5 125.9],Z:/1st/colab_backup/FastGAN/2-fold/A/1718.png
[228.5 139.5 138.4],Z:/1st/colab_backup/FastGAN/2-fold/A/1759.png
[252.5 163.5 109.7],Z:/1st/colab_backup/FastGAN/2-fold/A/1802.png
[231.5 160.5 110.7],Z:/1st/colab_backup/FastGAN/2-fold/A/1808.png
[251.5 149.5 116.3],Z:/1st/colab_backup/FastGAN/2-fold/A/1821.png
[234.5 158.5 104.2],Z:/1st/colab_backup/FastGAN/2-fold/A/1830.png
[228.5 159.5 108.5],Z:/1st/colab_backup/FastGAN/2-fold/A/184.png
[248.5 156.5 118.5],Z:/1st/colab_backup/FastGAN/2-fold/A/2003.png
[238.5 131.5 143.9],Z:/1st/colab_backup/FastGAN/2-fold/A/2015.png
[239.5 154.5 105.2],Z:/1st/colab_backup/FastGAN/2-fold/A/2026.png
[234.5 155.5 136.2],Z:/1st/colab_backup/FastGAN/2-fold/A/2063.png
[233.5 147.5 124. ],Z:/1st/colab_backup/FastGAN/2-fold/A/332.png
[226.5 147.5 131.8],Z:/1st/colab_backup/FastGAN/2-fold/A/415.png
[224.5 149.5 128.4],Z:/1st/colab_backup/FastGAN/2-fold/A/516.png
[259.5 169.5  97.6],Z:/1st/colab_backup/FastGAN/2-fold/A/643.png
[223.5 154.5 124.1],Z:/1st/colab_backup/FastGAN/2-fold/A/648.png
[236.5 162.5 106.2],Z:/1st/colab_backup/FastGAN/2-fold/A/776.png
[233.5 132.5 143.9],Z:/1st/colab_backup/FastGAN/2-fold/A/856.png
[231.5 148.5 131.7],Z:/1st/colab_backup/FastGAN/2-fold/A/88.png
[249.5 173.5  84.3],Z:/1st/colab_backup/FastGAN/2-fold/A/91.png
[222.5 148.5 120.7],Z:/1st/colab_backup/FastGAN/2-fold/A/973.png
