0,1
[194.5 188.5 120.6],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06786d86.bmp
[144.5 131.5 127.2],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06792d22.bmp
[253.5 174.5 121.7],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06800d200.bmp
[211.5 208.5 134.1],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06806d82.bmp
[287.5 153.5 116.2],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06822d272.bmp
[234.5 226.5 159.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06822d332.bmp
[278.5 147.5 111.8],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06822d618.bmp
[233.5 152.5 119.5],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06827d201.bmp
[215.5 151.5 120.6],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06838d305.bmp
[227.5 133.5 122.6],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06838d388.bmp
[215.5 139.5 122.8],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06843d404.bmp
[251.5 150.5 112.9],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06854d234.bmp
[247.5 163.5 125. ],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06856d367.bmp
[225.5 136.5 126. ],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06856d374.bmp
[233.5 138.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06856d474.bmp
[157.5  82.5 111.1],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06868d156.bmp
[231.5 193.5 118.3],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06868d158.bmp
[274.5  86.5 121.7],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06868d160.bmp
[157.5  99.5 124.9],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06868d198.bmp
[218.5 137.5 119.5],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06880d100.bmp
[144.5 145.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06881d87.bmp
[232.5 116.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06883d161.bmp
[225.5 171.5 128.3],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06883d78.bmp
[208.5 194.5 124.3],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06885d201.bmp
[242.5 149.5 126.1],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06886d169.bmp
[220.5 149.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06886d347.bmp
[176.5 123.5 122.8],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06886d59.bmp
[174.5 119.5 128.3],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06886d60.bmp
[203.5 197.5 122.8],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06895d139.bmp
[273.5 160.5 117.3],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06902d56.bmp
[179.5 159.5 114. ],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06906d116.bmp
[210.5 124.5 128.3],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06906d21.bmp
[197.5 143.5 110.7],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06906d25.bmp
[228.5 137.5 117.2],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06906d33.bmp
[271.5 159.5 120.6],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06915d183.bmp
[150.5 128.5 114. ],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06915d196.bmp
[215.5 169.5 127.2],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06916d71.bmp
[231.5 145.5 122.8],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06916d74.bmp
[276.5 121.5 114.9],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06919d55.bmp
[130.5 137.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06919d60.bmp
[204.5 134.5 118.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06921d229.bmp
[212.5 128.5 120.6],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06922d107.bmp
[195.5 153.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06922d179.bmp
[211.5 108.5 125. ],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06924d187.bmp
[209.5 147.5 126.1],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06935d92.bmp
[210.5 153.5 125. ],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06935d94.bmp
[238.5 120.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06940d108.bmp
[132.5 267.5 127.2],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06956d125.bmp
[326.5  91.5 120.6],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06957d171.bmp
[329.5 108.5 116.2],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06957d174.bmp
[285.5 156.5 120.6],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06970d213.bmp
[244.5 147.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/06970d84.bmp
[258.5 193.5 112.8],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/07000d4.bmp
[230.5 140.5 117.2],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/07010d8.bmp
[282.5 184.5 120.6],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/07016d133.bmp
[245.5 183.5 120.6],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/07016d134.bmp
[274.5  87.5 121.7],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/07016d219.bmp
[252.5  89.5 115.9],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/07019d154.bmp
[179.5 115.5 122.8],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/07019d96.bmp
[198.5 146.5 122.8],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/B/fake/07021d216.bmp
