0,1
[246.5 248.5 128.5],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/B/live/0309_REAL_R_25.png
[301.5 215.5 126.2],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/B/live/0309_REAL_R_29.png
[246.5 184.5 146.1],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/B/live/0309_REAL_R_30.png
[267.5 224.5 135.1],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/B/live/0322_REAL_L_1.png
[302.5 210.5 115.3],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/B/live/0322_REAL_L_9.png
[273.5 204.5 146.1],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/B/live/0322_REAL_R_1.png
[288.5 216.5 149.4],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/B/live/0322_REAL_R_11.png
[257.5 193.5 143.9],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/B/live/0322_REAL_R_13.png
[252.5 194.5 149.4],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/B/live/0322_REAL_R_15.png
[275.5 197.5 143.9],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/B/live/0322_REAL_R_17.png
[246.5 200.5 141.7],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/B/live/0322_REAL_R_2.png
[266.5 189.5 138.4],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/B/live/0322_REAL_R_3.png
[271.5 198.5 143.9],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/B/live/0322_REAL_R_4.png
[258.5 201.5 149.4],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/B/live/0322_REAL_R_5.png
[250.5 226.5 117.4],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/B/live/0322_REAL_R_7.png
