0,1
[202.5 139.5 101.7],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/A/A2B/250/06547d274.png
[249.5  92.5  81.9],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/A/A2B/250/06584d1141.png
[238.5 152.5  97.3],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/A/A2B/250/06595d364.png
[223.5 156.5 100.6],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/A/A2B/250/06595d365.png
[227.5 186.5 109.4],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/A/A2B/250/06600d571.png
[194.5 157.5  99.5],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/A/A2B/250/06615d1051.png
[201.5 160.5  99.5],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/A/A2B/250/06732d150.png
[188.5 168.5 101.7],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/A/A2B/250/06733d17.png
[265.5 102.5 102.8],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/A/A2B/250/06738d433.png
[245.5 159.5  90.7],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/A/A2B/250/06738d567.png
[204.5 142.5 103.9],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/A/A2B/250/06759d437.png
[200.5 154.5  87.4],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/A/A2B/250/06761d159.png
[206.5 110.5 109.4],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/A/A2B/250/06761d6.png
[166.5 103.5  97.3],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/A/A2B/250/06761d7.png
