0,1
[160.5 145.5 138.4],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/021_0.png
[151.5 143.5 124.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/055_0.png
[141.5 139.5 138.4],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1078_0.png
[210.5 152.5 124.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1120_0.png
[265.5 146.5 131.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1123_0.png
[209.5 179.5  98.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1130_0.png
[307.5 128.5 126.3],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1148_0.png
[269.5 140.5 136.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1159_0.png
[214.5 159.5 109.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1205_0.png
[218.5 136.5 131.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/121_0.png
[250.5 145.5 128.5],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1273_0.png
[269.5 109.5 128.5],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/131_0.png
[157.5 139.5 134. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1381_0.png
[258.5 156.5 112. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1391_0.png
[212.5 139.5 131.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1394_0.png
[248.5 149.5 114.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1437_0.png
[215.5 139.5 134. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1461_0.png
[276.5 122.5 136.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1477_0.png
[222.5 126.5 140.6],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1523_0.png
[224.5 152.5 112. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1535_0.png
[298.5 139.5 134. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1575_0.png
[152.5 142.5 134. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1614_0.png
[155.5 139.5 128.5],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1660_0.png
[175.5 117.5 129.6],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1661_0.png
[228.5 126.5 134. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1663_0.png
[161.5 142.5 134. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1668_0.png
[274.5 138.5 134. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1669_0.png
[208.5 162.5 126.3],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1670_0.png
[187.5 129.5 143.9],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1672_0.png
[210.5 139.5 136.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1673_0.png
[210.5 148.5 127.4],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1675_0.png
[222.5 134.5 141.7],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1676_0.png
[227.5 133.5 128.5],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1678_0.png
[252.5 130.5 126.3],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1683_0.png
[227.5 148.5 136.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1684_0.png
[218.5 138.5 131.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1687_0.png
[224.5 168.5 143.9],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/168_0.png
[210.5 138.5 138.4],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1691_0.png
[243.5 147.5 125.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1698_0.png
[228.5 139.5 136.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1699_0.png
[220.5 131.5 126.3],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/169_0.png
[173.5 156.5 124.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1702_0.png
[219.5 138.5 136.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1704_0.png
[219.5 137.5 132.9],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1708_0.png
[250.5 140.5 130.7],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1713_0.png
[216.5 135.5 136.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1714_0.png
[273.5 140.5 112. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1721_0.png
[199.5 131.5 138.4],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1727_0.png
[305.5 142.5 128.5],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1728_0.png
[226.5 148.5 136.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1730_0.png
[217.5 141.5 140.6],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1731_0.png
[214.5 140.5 138.4],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1732_0.png
[224.5 137.5 134. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1745_0.png
[225.5 121.5 118.6],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1749_0.png
[196.5 139.5 134. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/174_0.png
[205.5 140.5 136.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1757_0.png
[247.5 138.5 124.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1758_0.png
[282.5 136.5 129.6],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1759_0.png
[217.5 134.5 136.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1761_0.png
[301.5 134.5 134. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1763_0.png
[206.5 139.5 124.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1764_0.png
[209.5 139.5 124.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/1-fold/test/A/1769_0.png
