0,1
[180.5  85.5  96. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/1203_0.png
[249.5 158.5  99.7],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/1338_0.png
[289.5 212.5 122.9],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/1366_0.png
[275.5 161.5 101.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/1391_0.png
[270.5 129.5 131.7],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/1589_0.png
[268.5 160.5 139.5],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/1594_0.png
[249.5 177.5 100.9],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/1627_0.png
[213.5 140.5 126.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/1746_0.png
[345.5 141.5 136.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/1987_0.png
[121.5 113.5 109.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2143_0.png
[212.5 177.5 132.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2152_0.png
[232.5 116.5 138.4],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2173_0.png
[211.5 107.5 105.4],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2176_0.png
[225.5 129.5 146.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2177_0.png
[226.5 155.5 146.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/217_0.png
[280.5 116.5 113.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2186_0.png
[229.5 151.5 107. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/218_0.png
[213.5 131.5 114.3],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2191_0.png
[218.5 124.5 140.6],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/219_0.png
[232.5 121.5 146.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2200_0.png
[270.5 122.5 146.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2202_0.png
[195.5 140.5 126.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2203_0.png
[189.5 121.5 127.3],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/220_0.png
[210.5 145.5 136.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2213_0.png
[238.5 140.5 143.9],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2226_0.png
[242.5 117.5 147.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2227_0.png
[260.5 158.5 110.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2228_0.png
[230.5 115.5 132.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2230_0.png
[229.5 134.5 141.7],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2234_0.png
[214.5 123.5 143.9],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2236_0.png
[210.5 125.5 116.7],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2237_0.png
[233.5 149.5 127.3],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2238_0.png
[205.5 105.5 124. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2250_0.png
[212.5 133.5 114.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2256_0.png
[240.5 148.5 139.5],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2258_0.png
[245.5 122.5 130.6],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2259_0.png
[224.5 132.5 115.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2264_0.png
[210.5 167.5 136.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/226_0.png
[235.5 134.5 123.7],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2271_0.png
[195.5 138.5 148.3],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2273_0.png
[236.5 115.5 131.7],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/2274_0.png
[259.5 122.5 134. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/235_0.png
[250.5 119.5 136.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/236_0.png
[221.5 179.5 134. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/239_0.png
[193.5  96.5 127.3],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/242_0.png
[211.5 144.5  96.3],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/249_0.png
[216.5 133.5 121.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/255_0.png
[230.5 130.5 118.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/256_0.png
[218.5 132.5 135. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/257_0.png
[223.5 121.5 124.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/258_0.png
[223.5 124.5 139.5],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/269_0.png
[250.5  95.5 136.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/270_0.png
[255.5 114.5 141.7],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/293_0.png
[211.5 135.5 120.3],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/294_0.png
[215.5 123.5 118.5],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/298_0.png
[230.5 129.5 133.9],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/299_0.png
[236.5 126.5 140.6],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/301_0.png
[240.5 145.5 145. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/304_0.png
[187.5  87.5 134. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/305_0.png
[173.5 107.5  98.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/312_0.png
[217.5 136.5 131.7],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/A/313_0.png
