0,1
[230.5 140.5 111.9],Z:/1st/colab_backup/FastGAN/1-fold/B/1003.png
[223.5 153.5 121.4],Z:/1st/colab_backup/FastGAN/1-fold/B/1010.png
[220.5 136.5 116.5],Z:/1st/colab_backup/FastGAN/1-fold/B/1013.png
[220.5 139.5 122. ],Z:/1st/colab_backup/FastGAN/1-fold/B/1015.png
[220.5 142.5 117. ],Z:/1st/colab_backup/FastGAN/1-fold/B/1038.png
[229.5 152.5 112.9],Z:/1st/colab_backup/FastGAN/1-fold/B/1054.png
[226.5 137.5 115.1],Z:/1st/colab_backup/FastGAN/1-fold/B/1057.png
[222.5 142.5 120.6],Z:/1st/colab_backup/FastGAN/1-fold/B/1058.png
[221.5 133.5 119. ],Z:/1st/colab_backup/FastGAN/1-fold/B/1060.png
[232.5 142.5 108.5],Z:/1st/colab_backup/FastGAN/1-fold/B/1066.png
[216.5 136.5 119.1],Z:/1st/colab_backup/FastGAN/1-fold/B/1083.png
[232.5 147.5 111.7],Z:/1st/colab_backup/FastGAN/1-fold/B/1088.png
[219.5 148.5 114.5],Z:/1st/colab_backup/FastGAN/1-fold/B/1109.png
[217.5 133.5 119. ],Z:/1st/colab_backup/FastGAN/1-fold/B/1111.png
[225.5 139.5 115.7],Z:/1st/colab_backup/FastGAN/1-fold/B/1113.png
[232.5 130.5 118.7],Z:/1st/colab_backup/FastGAN/1-fold/B/1123.png
[211.5 119.5 130. ],Z:/1st/colab_backup/FastGAN/1-fold/B/113.png
[230.5 140.5 111.6],Z:/1st/colab_backup/FastGAN/1-fold/B/1149.png
[230.5 146.5 115.6],Z:/1st/colab_backup/FastGAN/1-fold/B/1159.png
[237.5 157.5 104.9],Z:/1st/colab_backup/FastGAN/1-fold/B/1178.png
[221.5 139.5 119.2],Z:/1st/colab_backup/FastGAN/1-fold/B/1182.png
[234.5 141.5 107.9],Z:/1st/colab_backup/FastGAN/1-fold/B/1189.png
[208.5 153.5  93.8],Z:/1st/colab_backup/FastGAN/1-fold/B/1193.png
[223.5 138.5 118.7],Z:/1st/colab_backup/FastGAN/1-fold/B/1209.png
[224.5 144.5 118.7],Z:/1st/colab_backup/FastGAN/1-fold/B/1218.png
[226.5 136.5 117.3],Z:/1st/colab_backup/FastGAN/1-fold/B/1226.png
[223.5 135.5 126.4],Z:/1st/colab_backup/FastGAN/1-fold/B/1238.png
[225.5 141.5 117.6],Z:/1st/colab_backup/FastGAN/1-fold/B/125.png
[221.5 121.5 121.4],Z:/1st/colab_backup/FastGAN/1-fold/B/1250.png
[208.5 138.5 102.9],Z:/1st/colab_backup/FastGAN/1-fold/B/1260.png
[221.5 129.5 116. ],Z:/1st/colab_backup/FastGAN/1-fold/B/1262.png
[228.5 139.5 113.7],Z:/1st/colab_backup/FastGAN/1-fold/B/1267.png
[223.5 135.5 122. ],Z:/1st/colab_backup/FastGAN/1-fold/B/1271.png
[221.5 148.5 122. ],Z:/1st/colab_backup/FastGAN/1-fold/B/1323.png
[222.5 145.5 113.6],Z:/1st/colab_backup/FastGAN/1-fold/B/1340.png
[219.5 136.5 120.9],Z:/1st/colab_backup/FastGAN/1-fold/B/1355.png
[225.5 137.5 120.6],Z:/1st/colab_backup/FastGAN/1-fold/B/1366.png
[239.5 152.5 101.5],Z:/1st/colab_backup/FastGAN/1-fold/B/1369.png
[245.5 118.5 142.5],Z:/1st/colab_backup/FastGAN/1-fold/B/137.png
[236.5 132.5 112.9],Z:/1st/colab_backup/FastGAN/1-fold/B/1414.png
[222.5 145.5 111.5],Z:/1st/colab_backup/FastGAN/1-fold/B/1428.png
[231.5 136.5 111.2],Z:/1st/colab_backup/FastGAN/1-fold/B/1433.png
[222.5 143.5 118.6],Z:/1st/colab_backup/FastGAN/1-fold/B/1454.png
[232.5 145.5 104.2],Z:/1st/colab_backup/FastGAN/1-fold/B/1462.png
[231.5 137.5 110.6],Z:/1st/colab_backup/FastGAN/1-fold/B/1476.png
[242.5 165.5 105.4],Z:/1st/colab_backup/FastGAN/1-fold/B/1492.png
[222.5 133.5 120.6],Z:/1st/colab_backup/FastGAN/1-fold/B/1495.png
[226.5 140.5 115.6],Z:/1st/colab_backup/FastGAN/1-fold/B/1498.png
[231.5 141.5 104.8],Z:/1st/colab_backup/FastGAN/1-fold/B/15.png
[216.5 137.5 107.5],Z:/1st/colab_backup/FastGAN/1-fold/B/1502.png
[238.5 120.5 130.1],Z:/1st/colab_backup/FastGAN/1-fold/B/1506.png
[226.5 135.5 119.2],Z:/1st/colab_backup/FastGAN/1-fold/B/1537.png
[224.5 138.5 115.8],Z:/1st/colab_backup/FastGAN/1-fold/B/1550.png
[227.5 125.5 123.4],Z:/1st/colab_backup/FastGAN/1-fold/B/1565.png
[221.5 135.5 117.8],Z:/1st/colab_backup/FastGAN/1-fold/B/1570.png
[239.5 145.5 103.7],Z:/1st/colab_backup/FastGAN/1-fold/B/1580.png
[220.5 141.5 114.3],Z:/1st/colab_backup/FastGAN/1-fold/B/1603.png
[226.5 140.5 115.6],Z:/1st/colab_backup/FastGAN/1-fold/B/161.png
[231.5 133.5 122.6],Z:/1st/colab_backup/FastGAN/1-fold/B/1622.png
[231.5 146.5 118.5],Z:/1st/colab_backup/FastGAN/1-fold/B/1623.png
[219.5 147.5 114.8],Z:/1st/colab_backup/FastGAN/1-fold/B/1638.png
[226.5 141.5 119.2],Z:/1st/colab_backup/FastGAN/1-fold/B/1641.png
[223.5 142.5 114.9],Z:/1st/colab_backup/FastGAN/1-fold/B/165.png
[245.5 145.5  96.7],Z:/1st/colab_backup/FastGAN/1-fold/B/1660.png
[225.5 134.5 112.5],Z:/1st/colab_backup/FastGAN/1-fold/B/1663.png
[229.5 139.5 121.5],Z:/1st/colab_backup/FastGAN/1-fold/B/1664.png
[227.5 139.5 113.6],Z:/1st/colab_backup/FastGAN/1-fold/B/1675.png
[226.5 131.5 123.3],Z:/1st/colab_backup/FastGAN/1-fold/B/1679.png
[237.5 152.5 102.9],Z:/1st/colab_backup/FastGAN/1-fold/B/1714.png
