0,1
[207.5 132.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06012d1557.bmp
[173.5 148.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06045d583.bmp
[269.5 120.5 120.6],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06045d584.bmp
[306.5 134.5 126.1],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06109d1474.bmp
[129.5 141.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06246d1065.bmp
[120.5 148.5 120.6],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06246d615.bmp
[120.5 136.5 120.6],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06261d597.bmp
[199.5 130.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06291d664.bmp
[318.5 134.5 120.6],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06353d85.bmp
[299.5 129.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06355d184.bmp
[296.5 144.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06355d401.bmp
[174.5 124.5 125. ],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06355d750.bmp
[204.5 147.5 128.3],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06355d841.bmp
[160.5 141.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06377d596.bmp
[150.5 137.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06391d238.bmp
[244.5 129.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06391d547.bmp
[279.5 144.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06391d705.bmp
[184.5 137.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06395d212.bmp
[221.5 123.5 123.9],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06395d464.bmp
[233.5 154.5 125. ],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06401d578.bmp
[122.5 125.5 122.8],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06401d579.bmp
[266.5 120.5 120.6],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06401d683.bmp
[191.5 129.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06401d750.bmp
[128.5 128.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06406d439.bmp
