0,1
[227.5 147.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06355d750.bmp
[150.5 146.5 129.4],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06406d444.bmp
[200.5 129.5 115.1],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06469d548.bmp
[230.5 146.5 120.6],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06500d984.bmp
[251.5 186.5 126.1],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06557d401.bmp
[208.5 125.5 117.3],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06599d277.bmp
[168.5 129.5 128.3],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06645d181.bmp
[237.5 140.5 115.1],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06653d253.bmp
[217.5 138.5 115.1],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06678d248.bmp
[231.5 122.5 126.1],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06759d437.bmp
[163.5 134.5 112.9],Z:/2nd_paper/dataset/ND/BMP/Parallel_Model_output/A/fake/06759d442.bmp
