0,1
[264.5 183.5 146.1],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/103.png
[313.5 257.5 118.3],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/1037.png
[337.5 232.5 109.3],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/1182.png
[277.5 156.5 132.9],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/1215.png
[290.5 122.5 135.9],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/130.png
[317.5 239.5 119.2],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/1330.png
[311.5 135.5 149.4],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/1623.png
[344.5 183.5 134.9],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/1625.png
[310.5 159.5 134.8],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/1695.png
[156.5 118.5 108.7],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/1834.png
[342.5 249.5 123.4],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/190.png
[309.5 250.5 101.7],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/197.png
[317.5 248.5 120.3],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/2090.png
[329.5 168.5 101.9],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/2105.png
[303.5 131.5 139.3],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/219.png
[285.5 213.5 120.9],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/248.png
[304.5 240.5 117. ],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/2564.png
[401.5 171.5  81.8],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/2582.png
[320.5 154.5 103.1],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/317.png
[306.5 234.5 119.2],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/322.png
[321.5 256.5 117.3],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/352.png
[296.5 201.5 101.8],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/362.png
[302.5 229.5 145. ],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/363.png
[314.5 198.5 135.9],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/364.png
[299.5 233.5 141.1],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/376.png
[294.5 179.5 116.5],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/377.png
[285.5 238.5 119.1],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/386.png
[331.5 163.5 113.4],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/390.png
[301.5 183.5 133.9],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/391.png
[347.5 164.5  94.8],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/392.png
[305.5 209.5 107.3],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/406.png
[292.5 195.5 131.6],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/408.png
[317.5 240.5  97.6],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/409.png
[290.5 199.5 111.1],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/426.png
[315.5 206.5 122.1],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/437.png
[254.5 147.5 125. ],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/439.png
[296.5 180.5 114.8],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/442.png
[296.5 250.5 111.6],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/460.png
[282.5 183.5 113.4],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/466.png
[353.5 128.5 122.7],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/490.png
[323.5 139.5 110.7],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/494.png
[346.5 206.5 117.8],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/496.png
[305.5 187.5 139.2],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/497.png
[271.5 161.5 147.2],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/514.png
[295.5 141.5 138.4],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/52.png
[322.5 202.5  98.8],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/522.png
[287.5 146.5 143.9],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/523.png
[322.5 258.5  89.5],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/526.png
[304.5 172.5 142.8],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/529.png
[279.5 168.5 108.4],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/534.png
[222.5 192.5 122.9],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/537.png
[315.5 250.5 119.2],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/542.png
[276.5 188.5  85.8],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/552.png
[335.5 250.5  98.8],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/554.png
[320.5 170.5 123.9],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/555.png
[284.5 189.5 136.2],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/597.png
[283.5 169.5 113.5],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/602.png
[283.5 240.5 141.3],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/603.png
[297.5 210.5 146.1],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/618.png
[266.5 202.5  97.8],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/624.png
[273.5 171.5  99.2],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/630.png
[297.5 222.5  98.9],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/632.png
[304.5 227.5 140.6],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/633.png
[314.5 199.5 102.3],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/641.png
[324.5 234.5  91.9],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/642.png
[252.5 156.5 127. ],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/661.png
[341.5 175.5 133.4],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/676.png
[309.5 199.5 113.3],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/677.png
[316.5 173.5 140.2],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/678.png
[285.5 187.5 142.8],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/685.png
[291.5 133.5 149.4],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/687.png
[331.5 194.5  94.9],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/701.png
[357.5 218.5 117. ],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/709.png
[319.5 198.5 132.8],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/710.png
[290.5 206.5 114. ],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/711.png
[315.5 167.5 121.8],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/75.png
[335.5 234.5 134.8],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/770.png
[314.5 198.5 112. ],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/771.png
[282.5 207.5 111.4],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/780.png
[307.5 218.5 137.3],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/781.png
[255.5 194.5 142.7],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/788.png
[296.5 215.5 141.6],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/8.png
[284.5 166.5 109.2],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/801.png
[301.5 236.5 142.5],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/807.png
[315.5 142.5 119.8],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/817.png
[321.5 217.5 111.8],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/842.png
[288.5 200.5 136.9],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/851.png
[284.5 193.5 112.5],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/857.png
[279.5 206.5 112.7],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/870.png
[306.5 222.5 147.2],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/878.png
[318.5 249.5  95.9],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/879.png
[316.5 173.5 139.1],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/886.png
[318.5 206.5 112.8],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/887.png
[273.5 176.5 122.3],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/888.png
[295.5 229.5 114. ],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/889.png
[432.5 299.5 143.9],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/892.png
[289.5 152.5 149.4],Z:/1st/colab_backup/FastGAN/Warsaw/2-fold/B/893.png
