0,1
[290.5 156.5 127.3],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1010.png
[255.5 190.5 126.2],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/102.png
[213.5 167.5 132.8],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1027.png
[274.5 207.5 134. ],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1028.png
[248.5 139.5 120.7],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1039.png
[280.5 163.5 130.7],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1046.png
[335.5 194.5 128.4],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1048.png
[341.5 205.5 120.6],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1075.png
[277.5 184.5 128.4],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1076.png
[294.5 212.5 121.9],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1077.png
[288.5 141.5 146.1],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1086.png
[272.5 194.5 131.7],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1102.png
[333.5 191.5 117.4],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1107.png
[151.5 226.5 149.4],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/111.png
[267.5 228.5 140.6],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1110.png
[232.5 222.5 126.2],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1113.png
[230.5 175.5 107.5],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1126.png
[257.5 217.5 140.6],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/113.png
[286.5 220.5 131.8],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1135.png
[337.5 200.5 132.8],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1138.png
[261.5 205.5 110.7],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1148.png
[327.5 251.5 128.5],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1150.png
[208.5 115.5 138.4],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1187.png
[268.5 223.5 122.9],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/121.png
[312.5 196.5 107.5],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/122.png
[335.5 155.5 142.8],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1239.png
[348.5 219.5 139.5],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/124.png
[323.5 222.5 106.4],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1246.png
[284.5 199.5 121.9],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1251.png
[326.5 239.5 112.9],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1257.png
[245.5 152.5 126.3],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1261.png
[280.5 180.5 124.8],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1267.png
[274.5 160.5 117.1],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1297.png
[303.5 183.5 132.9],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1301.png
[279.5 251.5 135. ],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1309.png
[291.5 192.5 109.7],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1313.png
[285.5 203.5 129.4],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1314.png
[251.5 131.5 141.7],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1317.png
[321.5 135.5 122.9],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/132.png
[360.5 200.5 108.5],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1345.png
[280.5 124.5 136.2],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1352.png
[271.5 169.5 119.7],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1359.png
[381.5 193.5 113. ],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1374.png
[321.5 151.5 121.8],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1382.png
[284.5 228.5 122.9],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1387.png
[324.5 180.5 127.3],Z:/1st/colab_backup/FastGAN/Warsaw/1-fold/A/1389.png
