0,1
[218.5 189.5 140.6],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/B/A2B/250/06786d86.png
[211.5 147.5 136.2],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/B/A2B/250/06813d256.png
[243.5 149.5 116.4],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/B/A2B/250/06819d125.png
[142.5 160.5 136.2],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/B/A2B/250/06831d566.png
[277.5 156.5 136.2],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/B/A2B/250/06902d56.png
[311.5 132.5 124.1],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/B/A2B/250/06906d21.png
[215.5 137.5 136.2],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/B/A2B/250/06950d17.png
[198.5 137.5 140.6],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/B/A2B/250/06950d18.png
[214.5 156.5 112. ],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/B/A2B/250/06950d19.png
[154.5 129.5 149.4],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/B/A2B/250/06957d171.png
[158.5 121.5 143.9],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/B/A2B/250/06957d174.png
[185.5 111.5 149.4],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/B/A2B/250/06975d25.png
[181.5 141.5 136.2],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/B/A2B/250/07016d133.png
[139.5 137.5 136.2],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/B/A2B/250/07016d134.png
[278.5 135.5 134. ],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/B/A2B/250/07016d96.png
[145.5 113.5 146.1],Z:/2nd_paper/backup/NestedUVC_GAN_Attention/1-fold/test/B/A2B/250/07017d131.png
