0,1
[364.5 216.5 124.1],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/A/live/0301_REAL_R_3.png
[312.5 162.5 149.4],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/A/live/0345_REAL_L_7.png
[277.5 109.5  93.8],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/A/live/0351_REAL_L_15.png
[277.5 110.5 105. ],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/A/live/0351_REAL_L_16.png
[355.5  80.5 136.2],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/A/live/0351_REAL_L_4.png
[364.5  69.5 112.3],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/A/live/0351_REAL_R_10.png
[389.5  87.5  84.5],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/A/live/0351_REAL_R_11.png
[384.5 105.5 105.1],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/A/live/0351_REAL_R_12.png
[379.5 104.5  94.3],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/A/live/0351_REAL_R_13.png
[417.5  94.5 115.6],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/A/live/0351_REAL_R_14.png
[312.5  48.5  88.8],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/A/live/0351_REAL_R_2.png
[328.5  89.5 113.6],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/A/live/0351_REAL_R_3.png
[326.5 107.5 126.9],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/A/live/0351_REAL_R_4.png
[358.5  65.5 108. ],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/A/live/0351_REAL_R_9.png
[349.5 267.5 142.5],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/A/live/0357_REAL_R_17.png
[136.5 272.5 115.4],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/A/live/0357_REAL_R_18.png
[114.5 263.5 125.7],Z:/1st/Iris_dataset/Warsaw_labeling_iris_data/innerclass/Cycle_ROI/A/live/0357_REAL_R_19.png
