0,1
[198.5 126.5 132.4],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/001_0.png
[223.5 149.5 140.6],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/002_0.png
[155.5 133.5 116.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/005_0.png
[228.5 128.5 125.6],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/011_0.png
[218.5 140.5 108.6],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/015_0.png
[245.5 130.5 142.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/024_0.png
[230.5 132.5 131.7],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/025_0.png
[209.5  68.5 148.3],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/028_0.png
[257.5 117.5 145. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/030_0.png
[273.5 147.5 136.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/031_0.png
[210.5 137.5 107.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/035_0.png
[191.5 168.5 149.4],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/036_0.png
[218.5 144.5 130.7],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/041_0.png
[181.5 136.5 146.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/046_0.png
[224.5 135.5 138.4],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/052_0.png
[189.5 101.5 131.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/061_0.png
[258.5 109.5 132.7],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/062_0.png
[175.5 144.5 110.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/063_0.png
[279.5  87.5 140.6],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/065_0.png
[213.5 128.5 116.5],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/068_0.png
[236.5 130.5 134. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/069_0.png
[230.5 122.5 142.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/071_0.png
[249.5  96.5 149.4],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/077_0.png
[189.5 142.5  90.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/078_0.png
[235.5 151.5 143.9],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/080_0.png
[205.5  67.5 140.6],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/089_0.png
[219.5 134.5 121.3],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/097_0.png
[235.5 113.5 141.7],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/1004_0.png
[227.5 128.5 120.6],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/1010_0.png
[214.5 134.5 111.3],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/1012_0.png
