0,1
[170.5 169.5 108.4],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/123_0.png
[234.5  92.5 117.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/1325_0.png
[211.5  77.5 125.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/1361_0.png
[219.5 116.5 126.2],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/1469_0.png
[249.5  70.5 120.6],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/1590_0.png
[228.5  59.5 132.8],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/1959_0.png
[229.5 125.5 121. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/2216_0.png
[213.5 137.5 138.4],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/2259_0.png
[251.5 134.5 108.6],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/2328_0.png
[234.5 134.5 131.5],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/2345_0.png
[238.5  77.5 107.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/2346_0.png
[213.5 124.5 120.7],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/2373_0.png
[310.5 106.5 105. ],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/2375_0.png
[219.5 139.5 116.3],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/2392_0.png
[268.5 188.5 107.1],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/2400_0.png
[208.5 141.5  99.3],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/240_0.png
[261.5 114.5 113.7],Z:/2nd_paper/backup/Compare/Other_GANs/PGGAN/2-fold/test/B/2418_0.png
